ID,Title,Image URL,Style,Category,Artist,Year,agreeableness,anger,anticipation,arrogance,disagreeableness,disgust,fear,gratitude,happiness,humility,love,optimism,pessimism,regret,sadness,shame,shyness,surprise,trust,neutral,Image Name
5772867cedc2cb38800448ac,Afternoon in the Tuileries Gardens,https://use2-uploads8.wikiart.org/images/adolph-menzel/afternoon-in-the-tuileries-gardens-1867(1).jpg,Post Renaissance Art,Realism,Adolph Menzel,1867,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.636,0.364,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,236.jpg
57728107edc2cb3880f3212e,"Portrait of Alexander Kokorinov, Director and First Rector of the Academy of Arts in St. Petersburg.",https://use2-uploads5.wikiart.org/images/dmitry-levitzky/portrait-of-alexander-kokorinov-director-and-first-rector-of-the-academy-of-arts-in-st-1769.jpg,Post Renaissance Art,Rococo,Dmitry Levitzky,1769,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,237.jpg
5772829fedc2cb3880f82c16,"Destruction of the Ghetto, Kiev",https://use2-uploads5.wikiart.org/images/abraham-manievich/destruction-of-the-ghetto-kiev-1919.jpg,Modern Art,Cubism,Abraham Manievich,1919,0.0,0.083,0.16699999999999998,0.0,0.0,0.0,0.25,0.0,0.083,0.25,0.0,0.0,0.333,0.0,0.16699999999999998,0.083,0.0,0.25,0.16699999999999998,0.0,238.jpg
577283b0edc2cb3880fb5f0c,Little girl with yellow babushka,https://use2-uploads1.wikiart.org/images/istvan-nagy/little-girl-with-yellow-babushka-1917.jpg,Modern Art,Post-Impressionism,Istvan Nagy,1917,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.5,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,239.jpg
5772877fedc2cb3880075b90,Coffee Table (IN-50),https://use2-uploads7.wikiart.org/images/isamu-noguchi/coffee-table-in-50-1945.jpg,Modern Art,Abstract Expressionism,Noguchi Isamu ,1945,0.049,0.012,0.37,0.025,0.012,0.062,0.025,0.049,0.099,0.099,0.025,0.111,0.012,0.012,0.025,0.025,0.049,0.272,0.086,0.099,240.jpg
577287dfedc2cb3880089e56,Landing in Black,https://use2-uploads5.wikiart.org/images/leiko-ikemura/landing-in-black-1999.jpg,Modern Art,Neo-Expressionism,Leiko Ikemura,1999,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.3,0.3,0.1,0.2,0.1,0.1,0.2,0.0,0.1,0.2,0.0,0.0,241.jpg
57728393edc2cb3880fb3158,The Port of Saint-Tropez,https://use2-uploads5.wikiart.org/images/albert-marquet/the-port-of-saint-tropez-1905.jpg,Modern Art,Post-Impressionism,Albert Marquet,1905,0.125,0.063,0.125,0.063,0.063,0.125,0.063,0.063,0.625,0.25,0.063,0.188,0.063,0.063,0.188,0.063,0.125,0.125,0.063,0.0,242.jpg
57727febedc2cb3880ef675e,Untitled,https://use2-uploads8.wikiart.org/images/dan-christensen/untitled-1968.jpg,Modern Art,Color Field Painting,Dan Christensen,1968,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,243.jpg
577285c9edc2cb3880023e2f,Piazza San Marco No.5,https://use2-uploads3.wikiart.org/images/william-congdon/piazza-san-marco-no-5-1958.jpg,Modern Art,Abstract Expressionism,William Congdon,1958,0.0,0.0,0.25,0.0,0.083,0.16699999999999998,0.16699999999999998,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.16699999999999998,0.0,0.083,0.333,0.0,0.0,244.jpg
577288e7edc2cb38800beddc,Village Landscape,https://use2-uploads4.wikiart.org/images/jules-dupre/village-landscape-1844.jpg,Post Renaissance Art,Realism,Jules Dupre,1844,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.3,0.6,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.0,245.jpg
57726f08edc2cb3880b94016,Nativity,https://use2-uploads8.wikiart.org/images/piero-della-francesca/nativity-1475(2).jpg,Renaissance Art,Early Renaissance,Piero della Francesca,1470-1475,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.6,0.3,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,246.jpg
57728427edc2cb3880fd13cd,Farbraum,https://use2-uploads1.wikiart.org/images/gotthard-graubner/farbraum-1963.jpg,Modern Art,Color Field Painting,Gotthard Graubner,1963,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,247.jpg
57726e26edc2cb3880b60d35,Standing Woman Holding a Muff Facing Right,https://use2-uploads4.wikiart.org/images/pietro-longhi/standing-woman-holding-a-muff-facing-right-1760.jpg,Post Renaissance Art,Rococo,Pietro Longhi,1755-1760,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,248.jpg
57727ddfedc2cb3880e9142d,Bosphorus,https://use2-uploads8.wikiart.org/images/maxim-vorobiev/bosphorus-1829.jpg,Post Renaissance Art,Romanticism,Maxim Vorobiev,1829,0.083,0.0,0.083,0.0,0.083,0.0,0.083,0.083,0.5,0.417,0.0,0.25,0.0,0.0,0.083,0.0,0.0,0.0,0.16699999999999998,0.0,249.jpg
577284ddedc2cb3880ff2754,Yawning Apprentice,https://use2-uploads0.wikiart.org/images/mihaly-munkacsy/yawning-apprentice-1869.jpg,Post Renaissance Art,Realism,Mihaly Munkacsy,1869,0.0,0.0,0.2,0.0,0.1,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.3,0.1,0.4,0.2,0.0,0.2,0.1,0.0,250.jpg
57727f36edc2cb3880ed68bf,Round Trip,https://use2-uploads5.wikiart.org/images/helen-frankenthaler/round-trip-1957.jpg,Modern Art,Abstract Expressionism,Helen Frankenthaler,1957,0.0,0.0,0.2,0.0,0.1,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.4,0.0,0.0,251.jpg
57728568edc2cb388000ff00,"A Stream, Bridge, Trees and Two Figures in a Landscape",https://use2-uploads6.wikiart.org/images/john-crome/a-stream-bridge-trees-and-two-figures-in-a-landscape.jpg,Post Renaissance Art,Romanticism,John Crome,XVIII-XIX cent.,0.1,0.1,0.2,0.0,0.0,0.2,0.0,0.2,0.3,0.3,0.1,0.0,0.3,0.1,0.2,0.0,0.0,0.0,0.0,0.0,252.jpg
57727592edc2cb3880ceb105,Gabrielle the Dancer,https://use2-uploads3.wikiart.org/images/henri-de-toulouse-lautrec/gabrielle-the-dancer-1890.jpg,Modern Art,Post-Impressionism,Henri de Toulouse-Lautrec,1890,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.0,253.jpg
57728391edc2cb3880fb2f38,Bay of Naples,https://use2-uploads3.wikiart.org/images/albert-marquet/bay-of-naples-1908.jpg,Modern Art,Post-Impressionism,Albert Marquet,1908,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.9,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,254.jpg
57728741edc2cb388006c5a6,"North, East, South, West",https://use2-uploads2.wikiart.org/images/michael-heizer/north-east-south-west-1967.jpg,Contemporary Art,Minimalism,Michael Heizer,1967,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.2,0.2,0.0,255.jpg
57727435edc2cb3880cb0859,Portrait of Ariosto,https://use2-uploads1.wikiart.org/images/titian/portrait-of-ariosto-1510.jpg,Renaissance Art,High Renaissance,Ticiano Vecellio,1508-1510,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,256.jpg
577283cfedc2cb3880fbe0b8,Genesis #2,https://use2-uploads1.wikiart.org/images/lorser-feitelson/genesis-2-1934.jpg,Modern Art,Surrealism,Lorser Feitelson,1934,0.0,0.1,0.3,0.0,0.2,0.2,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.2,0.1,0.0,257.jpg
57726f2fedc2cb3880b9d92c,The Dying Slave,https://use2-uploads3.wikiart.org/images/michelangelo/the-dying-slave-1515.jpg,Renaissance Art,High Renaissance,Michelangelo,1513-1515,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.8,0.2,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,258.jpg
57727f8aedc2cb3880ee29ee,Lagune - nuit,https://use2-uploads2.wikiart.org/images/gustave-singier/lagune-nuit-1957.jpg,Modern Art,Lyrical Abstraction,Gustave Singier,1957,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.0,0.2,0.0,0.0,259.jpg
57728395edc2cb3880fb354c,Kee-o-kuk (The Running Fox),https://use2-uploads5.wikiart.org/images/george-catlin/kee-o-kuk-the-running-fox-1839.jpg,Post Renaissance Art,Realism,George Catlin,1839,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.727,0.0,260.jpg
59ae59a9edc2c9cdd87cc189,The Moneylender and His Wife,https://use2-uploads3.wikiart.org/00148/images/quentin-matsys/quentin-massys-001.jpg,Renaissance Art,Northern Renaissance,Quentin Matsys,1514,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,261.jpg
577286dcedc2cb3880058037,Unvollendet IV,https://use2-uploads6.wikiart.org/images/carl-buchheister/unvollendet-iv-1958.jpg,Modern Art,Art Informel,Carl Buchheister,1958,0.0,0.0,0.364,0.0,0.0,0.091,0.182,0.0,0.0,0.091,0.091,0.182,0.0,0.0,0.0,0.0,0.0,0.455,0.0,0.0,262.jpg
57727a11edc2cb3880dd3d83,Literary reading,https://use2-uploads0.wikiart.org/images/vladimir-makovsky/literary-reading-1866.jpg,Post Renaissance Art,Realism,Vladimir Makovsky,1866,0.041,0.0,0.149,0.27,0.054000000000000006,0.041,0.054000000000000006,0.081,0.243,0.081,0.014,0.17600000000000002,0.041,0.068,0.041,0.014,0.014,0.081,0.405,0.0,263.jpg
5772841bedc2cb3880fcada3,Girl with a Small Sheep (Girl in Renaissance Costume),https://use2-uploads4.wikiart.org/images/carel-willink/girl-with-a-small-sheep-girl-in-renaissance-costume-1946.jpg,Modern Art,Magic Realism,Carel Willink,1946,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.7,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,264.jpg
577286aaedc2cb388004e45a,The Battle of Hanau,https://use2-uploads2.wikiart.org/images/horace-vernet/the-battle-of-hanau-1824(1).jpg,Post Renaissance Art,Romanticism,Horace Vernet,1824,0.0,0.364,0.0,0.091,0.273,0.273,0.636,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.182,0.182,0.0,0.0,0.0,0.0,265.jpg
577289e5edc2cb38800f30df,Different aspects of submarines,https://use2-uploads1.wikiart.org/images/eric-ravilious/different-aspects-of-submarines(1).jpg,Modern Art,Magic Realism,Eric Ravilious,XX cent.,0.0,0.182,0.182,0.091,0.091,0.091,0.273,0.0,0.182,0.0,0.0,0.182,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.0,266.jpg
57728375edc2cb3880faafd0,Cowshed,https://use2-uploads5.wikiart.org/images/lovis-corinth/cowshed-1912.jpg,Modern Art,Expressionism,Lovis Corinth,1912,0.0,0.1,0.2,0.0,0.0,0.2,0.4,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.0,267.jpg
57728366edc2cb3880faa056,The Mellow Pad,https://use2-uploads2.wikiart.org/images/stuart-davis/the-mellow-pad-1951.jpg,Modern Art,Pop Art,Stuart Davis,1951,0.1,0.0,0.5,0.0,0.0,0.1,0.1,0.0,0.1,0.2,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.7,0.0,0.0,268.jpg
57728723edc2cb3880064346,In That Moment,https://use2-uploads3.wikiart.org/images/bernard-cohen/in-that-moment-1965.jpg,Modern Art,Lyrical Abstraction,Bernard Cohen,1965,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.7,0.1,0.0,270.jpg
57726f76edc2cb3880baa2cf,St. Jerome Praying,https://use2-uploads0.wikiart.org/images/hieronymus-bosch/st-jerome-praying-1500.jpg,Renaissance Art,Northern Renaissance,Hieronymus Bosch,1476-1500,0.083,0.0,0.25,0.0,0.0,0.0,0.16699999999999998,0.083,0.083,0.25,0.0,0.0,0.0,0.083,0.417,0.0,0.0,0.16699999999999998,0.16699999999999998,0.0,271.jpg
57727e25edc2cb3880e9d1a7,The Foundling Hospital in Moscow,https://use2-uploads6.wikiart.org/images/fyodor-alekseyev/the-foundling-hospital-in-moscow-1800.jpg,Post Renaissance Art,Neoclassicism,Fyodor Alekseyev,1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,272.jpg
57727018edc2cb3880bcf00a,The Lucca Madonna,https://use2-uploads5.wikiart.org/images/jan-van-eyck/the-lucca-madonna-1436.jpg,Renaissance Art,Northern Renaissance,Jan van Eyck,1436,0.083,0.0,0.083,0.0,0.0,0.083,0.0,0.0,0.417,0.16699999999999998,0.75,0.25,0.083,0.0,0.0,0.0,0.0,0.0,0.083,0.0,273.jpg
57727febedc2cb3880ef6905,Rainbow Pickett,https://use2-uploads3.wikiart.org/images/judy-chicago/rainbow-pickett-1965.jpg,Contemporary Art,Minimalism,Judy Chicago,1965,0.0,0.0,0.231,0.0,0.0,0.154,0.0,0.0,0.077,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.077,0.385,0.0,0.0,274.jpg
577287deedc2cb3880089e06,Eine Art nebeneinander,https://use2-uploads2.wikiart.org/images/leiko-ikemura/eine-art-nebeneinander-1996.jpg,Modern Art,Neo-Expressionism,Leiko Ikemura,1996,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.2,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,275.jpg
5772829fedc2cb3880f82bc6,Birch Trees,https://use2-uploads4.wikiart.org/images/abraham-manievich/birch-trees-1911.jpg,Modern Art,Post-Impressionism,Abraham Manievich,1911,0.03,0.015,0.104,0.0,0.03,0.015,0.119,0.0,0.104,0.09,0.0,0.06,0.254,0.015,0.597,0.03,0.0,0.06,0.03,0.0,276.jpg
57728396edc2cb3880fb360c,"The White Cloud, Head Chief of the Iowa",https://use2-uploads0.wikiart.org/images/george-catlin/the-white-cloud-head-chief-of-the-iowa-1845.jpg,Post Renaissance Art,Realism,George Catlin,1845,0.182,0.091,0.273,0.091,0.0,0.0,0.0,0.182,0.182,0.182,0.0,0.273,0.0,0.0,0.091,0.0,0.0,0.091,0.818,0.0,277.jpg
57726e50edc2cb3880b6a820,Portrait of a Young Woman in a Pinned Hat,https://use2-uploads2.wikiart.org/images/rogier-van-der-weyden/portrait-of-a-young-woman-in-a-pinned-hat-1435.jpg,Renaissance Art,Northern Renaissance,Rogier van der Weyden,1435,0.0,0.0,0.273,0.091,0.0,0.0,0.0,0.091,0.364,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.455,0.0,278.jpg
57727c4bedc2cb3880e41315,The Endless Column,https://use2-uploads8.wikiart.org/images/constantin-brancusi/the-endless-column.jpg,Modern Art,Abstract Art,Constantin Brancusi,XIX-XX cent.,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.1,279.jpg
577270efedc2cb3880bfaf63,Last Judgment,https://use2-uploads5.wikiart.org/images/fra-angelico/last-judgment.jpg,Renaissance Art,Early Renaissance,Fra Angelico,1431,0.0,0.0,0.0,0.071,0.071,0.0,0.14300000000000002,0.14300000000000002,0.071,0.14300000000000002,0.14300000000000002,0.071,0.071,0.071,0.0,0.0,0.071,0.214,0.5710000000000001,0.0,280.jpg
57727031edc2cb3880bd1598,The Tribute Money,https://use2-uploads1.wikiart.org/images/masaccio/the-tribute-money-1425.jpg,Renaissance Art,Early Renaissance,Masaccio,1425,0.16699999999999998,0.083,0.25,0.083,0.083,0.083,0.0,0.0,0.25,0.333,0.083,0.083,0.0,0.083,0.0,0.0,0.0,0.0,0.5,0.0,281.jpg
5772863eedc2cb38800396c2,Blume mit Vogel und Echsenkopf,https://use2-uploads6.wikiart.org/images/gabriele-munter/blume-mit-vogel-und-echsenkopf-1911(1).jpg,Modern Art,Expressionism,Gabriele Munter,1911,0.0,0.0,0.3,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.1,282.jpg
577287daedc2cb3880089657,Adieu,https://use2-uploads4.wikiart.org/images/georg-baselitz/adieu-1982.jpg,Modern Art,Neo-Expressionism,Georg Baselitz,1982,0.1,0.1,0.2,0.0,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.2,0.0,0.0,283.jpg
57727f8aedc2cb3880ee299e,Collines,https://use2-uploads8.wikiart.org/images/gustave-singier/collines-1954.jpg,Modern Art,Lyrical Abstraction,Gustave Singier,1954,0.0,0.0,0.273,0.0,0.091,0.182,0.091,0.0,0.273,0.182,0.0,0.182,0.182,0.091,0.0,0.0,0.0,0.182,0.0,0.0,284.jpg
577287acedc2cb388007f865,Untitled,https://use2-uploads4.wikiart.org/images/samuel-buri/untitled-1984.jpg,Modern Art,Neo-Expressionism,Samuel Buri,1984,0.091,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.545,0.091,0.273,0.364,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0,285.jpg
57728061edc2cb3880f11f72,Source #7,https://use2-uploads7.wikiart.org/images/leon-berkowitz/source-7-1976.jpg,Modern Art,Color Field Painting,Leon Berkowitz,1976,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,286.jpg
57727e80edc2cb3880eb08a6,"Giovanni Gabrielli, il Sivello",https://use2-uploads8.wikiart.org/images/agostino-carracci/giovanni-gabrielli-il-sivello.jpg,Post Renaissance Art,Baroque,Agostino Carracci,XVI-XVII cent.,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.0,287.jpg
577283aeedc2cb3880fb5ba6,63-M-3,https://use2-uploads3.wikiart.org/images/martin-barre/63-m-3-1963.jpg,Contemporary Art,Minimalism,Martin Barre,1963,0.0,0.091,0.182,0.0,0.0,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.091,0.0,0.0,0.182,0.0,0.182,288.jpg
5772867cedc2cb38800448cc,Aufbahrung der Mrzgefallenen,https://use2-uploads3.wikiart.org/images/adolph-menzel/aufbahrung-der-m-rzgefallenen-1848(1).jpg,Post Renaissance Art,Realism,Adolph Menzel,1848,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.4,0.2,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.4,0.0,289.jpg
57726e6dedc2cb3880b730da,St Francis in Ecstasy,https://use2-uploads4.wikiart.org/images/giovanni-bellini/st-francis-in-ecstasy-1485.jpg,Renaissance Art,Early Renaissance,Giovanni Bellini,1480-1485,0.0,0.0,0.3,0.1,0.1,0.0,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.2,0.0,290.jpg
57726e34edc2cb3880b62340,Noli Me Tangere,https://use2-uploads0.wikiart.org/images/correggio/noli-me-tangere-1(2).jpg,Renaissance Art,High Renaissance,Correggio,1534,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.3,0.5,0.4,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.4,0.0,291.jpg
57728948edc2cb38800d353a,Oberstdorf - Mountains,https://use2-uploads7.wikiart.org/images/alexej-von-jawlensky/oberstdorf-mountains-1912.jpg,Modern Art,Expressionism,Alexej von Jawlensky,1912,0.0,0.0,0.3,0.0,0.0,0.1,0.2,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.4,0.1,0.0,292.jpg
57727e81edc2cb3880eb0b58,Adoration of the Shepherds,https://use2-uploads8.wikiart.org/images/andrea-mantegna/adoration-of-the-shepherds-1456.jpg,Renaissance Art,Early Renaissance,Andrea Mantegna,1456,0.154,0.077,0.231,0.0,0.077,0.0,0.154,0.0,0.308,0.385,0.154,0.0,0.077,0.077,0.077,0.0,0.0,0.077,0.308,0.0,293.jpg
57727ca4edc2cb3880e540aa,The Stigmatization of St. Francis,https://use2-uploads3.wikiart.org/images/domenico-veneziano/the-stigmatization-of-st-francis.jpg,Renaissance Art,Early Renaissance,Domenico Veneziano,1445,0.0,0.0,0.1,0.1,0.0,0.1,0.4,0.0,0.3,0.1,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.2,0.2,0.0,294.jpg
577271daedc2cb3880c2eff6,Division of the kingdom of Clotaire,https://use2-uploads5.wikiart.org/images/jean-fouquet/division-of-the-kingdom-of-clotaire-1460.jpg,Renaissance Art,Northern Renaissance,Jean Fouquet,1455-1460,0.0,0.16699999999999998,0.083,0.0,0.0,0.083,0.083,0.16699999999999998,0.5,0.16699999999999998,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.083,0.417,0.0,295.jpg
5772722cedc2cb3880c42b1a,Camille Monet and a Child in the Artistâs Garden in Argenteuil,https://use2-uploads8.wikiart.org/images/claude-monet/madame-monet-and-child(1).jpg,Modern Art,Impressionism,Claude Monet,1875,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,296.jpg
57728413edc2cb3880fca0c6,Self-Portrait,https://use2-uploads4.wikiart.org/images/marie-laurencin/self-portrait-1906.jpg,Modern Art,Expressionism,Marie Laurencin,1906,0.0,0.0,0.16699999999999998,0.0,0.0,0.083,0.083,0.083,0.16699999999999998,0.16699999999999998,0.0,0.16699999999999998,0.0,0.083,0.16699999999999998,0.0,0.083,0.0,0.16699999999999998,0.0,297.jpg
57728965edc2cb38800dbaf8,Selvportrt,https://use2-uploads4.wikiart.org/images/vilhelm-lundstrom/selvportr-t-1927.jpg,Modern Art,Cubism,Vilhelm Lundstrom,1927,0.0,0.1,0.1,0.2,0.1,0.0,0.3,0.2,0.0,0.2,0.0,0.0,0.3,0.1,0.3,0.0,0.0,0.0,0.6,0.0,299.jpg
5772839bedc2cb3880fb3e61,Into Space 3,https://use2-uploads2.wikiart.org/images/kazuo-nakamura/into-space-3-1957.jpg,Modern Art,Abstract Expressionism,Kazuo Nakamura,1957,0.2,0.0,0.4,0.0,0.1,0.3,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.2,0.1,0.1,0.0,300.jpg
57728759edc2cb388006da9a,Harvest Corn,https://use2-uploads2.wikiart.org/images/leon-underwood/harvest-corn-1940.jpg,Modern Art,Surrealism,Leon Underwood,1940,0.0,0.091,0.273,0.0,0.091,0.091,0.091,0.091,0.545,0.455,0.091,0.273,0.0,0.091,0.182,0.0,0.091,0.091,0.091,0.0,301.jpg
5772873bedc2cb388006bc3d,Silver Kiss,https://use2-uploads7.wikiart.org/images/robert-huot/silver-kiss-1968.jpg,Contemporary Art,Minimalism,Robert Huot,1968,0.0,0.0,0.182,0.0,0.091,0.091,0.0,0.0,0.091,0.091,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.091,302.jpg
5772816eedc2cb3880f46457,Antee III,https://use2-uploads7.wikiart.org/images/jean-degottex/antee-iii-1956.jpg,Modern Art,Lyrical Abstraction,Jean Degottex,1956,0.0,0.091,0.091,0.091,0.0,0.0,0.273,0.0,0.0,0.091,0.0,0.091,0.091,0.0,0.091,0.0,0.0,0.182,0.182,0.0,303.jpg
57728395edc2cb3880fb352c,"Hl-te-ml-te-tz-te-nek-ee, Sam Perryman (Creek Chief)",https://use2-uploads6.wikiart.org/images/george-catlin/h-l-te-m-l-te-t-z-te-n-ek-ee-sam-perryman-creek-chief-1834.jpg,Post Renaissance Art,Realism,George Catlin,1834,0.0,0.0,0.083,0.0,0.0,0.0,0.0,0.16699999999999998,0.5,0.333,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,304.jpg
57728650edc2cb388003b131,Regalia,https://use2-uploads8.wikiart.org/images/edward-wadsworth/regalia-1928.jpg,Modern Art,Surrealism,Edward Wadsworth,1928,0.1,0.0,0.6,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.7,0.0,0.0,305.jpg
577285c1edc2cb388002314d,Ascension of Christ,https://use2-uploads1.wikiart.org/images/dosso-dossi/ascension-of-christ.jpg,Renaissance Art,High Renaissance,Dosso Dossi,XVI cent.,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,306.jpg
57727f4bedc2cb3880ed8a60,Stars,https://use2-uploads2.wikiart.org/images/agnes-martin/stars-1963.jpg,Contemporary Art,Minimalism,Agnes Martin,1963,0.0,0.0,0.6,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,307.jpg
59db4dcbedc2c9f0102204c6,Untitled,https://use2-uploads8.wikiart.org/00153/images/manoucher-yektai/big53-manouch-65-jpg.jpg,Modern Art,Abstract Expressionism,Manoucher Yektai,1953,0.0,0.0,0.5,0.1,0.1,0.0,0.2,0.0,0.1,0.0,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0,308.jpg
577276f0edc2cb3880d32513,"The Dam, Loing Canal at Saint Mammes",https://use2-uploads6.wikiart.org/images/alfred-sisley/the-dam-loing-canal-at-saint-mammes-1884.jpg,Modern Art,Impressionism,Alfred Sisley,1884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,309.jpg
57728079edc2cb3880f146cb,East Journey,https://use2-uploads2.wikiart.org/images/friedel-dzubas/east-journey-1968.jpg,Modern Art,Lyrical Abstraction,Friedel Dzubas,1968,0.091,0.0,0.364,0.0,0.0,0.0,0.091,0.0,0.182,0.182,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.182,0.0,0.0,310.jpg
57726e16edc2cb3880b5f175,The Sleeping Venus,https://use2-uploads3.wikiart.org/the-sleeping-venus-1510(2).jpg,Renaissance Art,High Renaissance,Giorgione,1508-1510,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,311.jpg
